Date,Price,Index
13/12/2022,444.81,USD/NGN
13/12/2022,590.12,S&P/FMDQ SBI
13/12/2022,"48,853.54",NGX ASI
14/12/2022,444.96,USD/NGN
14/12/2022,592.84,S&P/FMDQ SBI
14/12/2022,"48,988.04",NGX ASI
15/12/2022,444.96,USD/NGN
15/12/2022,595.31,S&P/FMDQ SBI
15/12/2022,"49,233.02",NGX ASI
16/12/2022,444.97,USD/NGN
16/12/2022,599.37,S&P/FMDQ SBI
16/12/2022,"49,316.29",NGX ASI
19/12/2022,445.46,USD/NGN
19/12/2022,600,S&P/FMDQ SBI
19/12/2022,"49,414.96",NGX ASI
20/12/2022,445.46,USD/NGN
20/12/2022,601.32,S&P/FMDQ SBI
20/12/2022,"49,416.18",NGX ASI
21/12/2022,445.46,USD/NGN
21/12/2022,602.93,S&P/FMDQ SBI
21/12/2022,"49,475.43",NGX ASI
22/12/2022,446.13,USD/NGN
22/12/2022,604.13,S&P/FMDQ SBI
22/12/2022,"49,499.43",NGX ASI
23/12/2022,446.13,USD/NGN
23/12/2022,606.7,S&P/FMDQ SBI
23/12/2022,"49,706.09",NGX ASI
26/12/2022,446.15,USD/NGN
26/12/2022,607.36,S&P/FMDQ SBI
27/12/2022,446.13,USD/NGN
27/12/2022,609.1,S&P/FMDQ SBI
28/12/2022,446.14,USD/NGN
28/12/2022,613.52,S&P/FMDQ SBI
28/12/2022,"49,934.60",NGX ASI
29/12/2022,447.08,USD/NGN
29/12/2022,613.85,S&P/FMDQ SBI
29/12/2022,"50,300.00",NGX ASI
30/12/2022,447.58,USD/NGN
30/12/2022,614.29,S&P/FMDQ SBI
30/12/2022,"51,251.06",NGX ASI
02/01/2023,447.58,USD/NGN
02/01/2023,614.73,S&P/FMDQ SBI
03/01/2023,448.05,USD/NGN
03/01/2023,615.79,S&P/FMDQ SBI
03/01/2023,"51,595.66",NGX ASI
04/01/2023,448.51,USD/NGN
04/01/2023,616.23,S&P/FMDQ SBI
04/01/2023,"51,657.56",NGX ASI
05/01/2023,449.03,USD/NGN
05/01/2023,616.39,S&P/FMDQ SBI
05/01/2023,"50,868.52",NGX ASI
06/01/2023,449.55,USD/NGN
06/01/2023,617.77,S&P/FMDQ SBI
06/01/2023,"51,222.34",NGX ASI
09/01/2023,449.55,USD/NGN
09/01/2023,618.84,S&P/FMDQ SBI
09/01/2023,"51,700.36",NGX ASI
10/01/2023,449.58,USD/NGN
10/01/2023,616.64,S&P/FMDQ SBI
10/01/2023,"51,446.60",NGX ASI
11/01/2023,451.1,USD/NGN
11/01/2023,617.7,S&P/FMDQ SBI
11/01/2023,"51,729.87",NGX ASI
12/01/2023,451.63,USD/NGN
12/01/2023,616.16,S&P/FMDQ SBI
12/01/2023,"52,048.85",NGX ASI
13/01/2023,452.09,USD/NGN
13/01/2023,616.35,S&P/FMDQ SBI
13/01/2023,"52,512.48",NGX ASI
16/01/2023,452.12,USD/NGN
16/01/2023,616.31,S&P/FMDQ SBI
16/01/2023,"52,348.82",NGX ASI
17/01/2023,453.08,USD/NGN
17/01/2023,613.32,S&P/FMDQ SBI
17/01/2023,"52,701.31",NGX ASI
18/01/2023,453.08,USD/NGN
18/01/2023,611.54,S&P/FMDQ SBI
18/01/2023,"52,615.51",NGX ASI
19/01/2023,453.08,USD/NGN
19/01/2023,597.46,S&P/FMDQ SBI
19/01/2023,"52,626.42",NGX ASI
20/01/2023,454.56,USD/NGN
20/01/2023,597.71,S&P/FMDQ SBI
20/01/2023,"52,594.68",NGX ASI
23/01/2023,454.56,USD/NGN
23/01/2023,598.87,S&P/FMDQ SBI
23/01/2023,"52,657.69",NGX ASI
24/01/2023,459.31,USD/NGN
24/01/2023,599.4,S&P/FMDQ SBI
24/01/2023,"52,612.55",NGX ASI
25/01/2023,459.47,USD/NGN
25/01/2023,599.61,S&P/FMDQ SBI
25/01/2023,"52,599.65",NGX ASI
26/01/2023,459.78,USD/NGN
26/01/2023,599.81,S&P/FMDQ SBI
26/01/2023,"52,752.96",NGX ASI
27/01/2023,459.78,USD/NGN
27/01/2023,601.1,S&P/FMDQ SBI
27/01/2023,"52,657.88",NGX ASI
30/01/2023,459.91,USD/NGN
30/01/2023,602.11,S&P/FMDQ SBI
30/01/2023,"53,157.83",NGX ASI
31/01/2023,460.02,USD/NGN
31/01/2023,600.4,S&P/FMDQ SBI
31/01/2023,"53,238.67",NGX ASI
01/02/2023,460.02,USD/NGN
01/02/2023,599.49,S&P/FMDQ SBI
01/02/2023,"53,499.68",NGX ASI
02/02/2023,460.04,USD/NGN
02/02/2023,601.14,S&P/FMDQ SBI
02/02/2023,"53,998.12",NGX ASI
03/02/2023,460.04,USD/NGN
03/02/2023,599.98,S&P/FMDQ SBI
03/02/2023,"54,213.09",NGX ASI
06/02/2023,459.2,USD/NGN
06/02/2023,599.74,S&P/FMDQ SBI
06/02/2023,"54,367.74",NGX ASI
07/02/2023,459.92,USD/NGN
07/02/2023,601.46,S&P/FMDQ SBI
07/02/2023,"54,299.76",NGX ASI
08/02/2023,459.92,USD/NGN
08/02/2023,602.1,S&P/FMDQ SBI
08/02/2023,"54,427.05",NGX ASI
09/02/2023,459.97,USD/NGN
09/02/2023,603.48,S&P/FMDQ SBI
09/02/2023,"54,359.90",NGX ASI
10/02/2023,458.99,USD/NGN
10/02/2023,603.52,S&P/FMDQ SBI
10/02/2023,"54,327.30",NGX ASI
13/02/2023,460.02,USD/NGN
13/02/2023,601.85,S&P/FMDQ SBI
13/02/2023,"54,364.67",NGX ASI
14/02/2023,460.06,USD/NGN
14/02/2023,601.67,S&P/FMDQ SBI
14/02/2023,"54,496.31",NGX ASI
15/02/2023,460.06,USD/NGN
15/02/2023,600.39,S&P/FMDQ SBI
15/02/2023,"54,507.66",NGX ASI
16/02/2023,460.05,USD/NGN
16/02/2023,600,S&P/FMDQ SBI
16/02/2023,"54,521.49",NGX ASI
17/02/2023,460.04,USD/NGN
17/02/2023,600.22,S&P/FMDQ SBI
17/02/2023,"53,804.46",NGX ASI
20/02/2023,460.05,USD/NGN
20/02/2023,600.2,S&P/FMDQ SBI
20/02/2023,"54,224.35",NGX ASI
21/02/2023,459.97,USD/NGN
21/02/2023,601.14,S&P/FMDQ SBI
21/02/2023,"54,189.31",NGX ASI
22/02/2023,459.97,USD/NGN
22/02/2023,601.41,S&P/FMDQ SBI
22/02/2023,"54,315.53",NGX ASI
23/02/2023,459.94,USD/NGN
23/02/2023,602,S&P/FMDQ SBI
23/02/2023,"54,646.38",NGX ASI
24/02/2023,459.94,USD/NGN
24/02/2023,604.24,S&P/FMDQ SBI
24/02/2023,"54,949.21",NGX ASI
27/02/2023,459.95,USD/NGN
27/02/2023,603.63,S&P/FMDQ SBI
27/02/2023,"55,328.42",NGX ASI
28/02/2023,459.97,USD/NGN
28/02/2023,604.22,S&P/FMDQ SBI
28/02/2023,"55,806.26",NGX ASI
01/03/2023,459.97,USD/NGN
01/03/2023,606.22,S&P/FMDQ SBI
01/03/2023,"55,508.61",NGX ASI
02/03/2023,459.97,USD/NGN
02/03/2023,606.54,S&P/FMDQ SBI
02/03/2023,"55,670.24",NGX ASI
03/03/2023,459.96,USD/NGN
03/03/2023,606.5,S&P/FMDQ SBI
03/03/2023,"55,529.21",NGX ASI
06/03/2023,459.96,USD/NGN
06/03/2023,608.27,S&P/FMDQ SBI
06/03/2023,"55,605.57",NGX ASI
07/03/2023,459.96,USD/NGN
07/03/2023,611.22,S&P/FMDQ SBI
07/03/2023,"55,603.94",NGX ASI
08/03/2023,459.99,USD/NGN
08/03/2023,611.11,S&P/FMDQ SBI
08/03/2023,"55,801.14",NGX ASI
09/03/2023,460.02,USD/NGN
09/03/2023,612.93,S&P/FMDQ SBI
09/03/2023,"55,822.14",NGX ASI
10/03/2023,460.02,USD/NGN
10/03/2023,613.08,S&P/FMDQ SBI
10/03/2023,"55,794.51",NGX ASI
13/03/2023,460.02,USD/NGN
13/03/2023,613.37,S&P/FMDQ SBI
13/03/2023,"55,788.37",NGX ASI
14/03/2023,460.03,USD/NGN
14/03/2023,613.54,S&P/FMDQ SBI
14/03/2023,"55,722.90",NGX ASI
15/03/2023,460.04,USD/NGN
15/03/2023,613.19,S&P/FMDQ SBI
15/03/2023,"55,490.20",NGX ASI
16/03/2023,459.94,USD/NGN
16/03/2023,613.16,S&P/FMDQ SBI
16/03/2023,"54,915.61",NGX ASI
17/03/2023,459.94,USD/NGN
17/03/2023,610.08,S&P/FMDQ SBI
17/03/2023,"54,935.20",NGX ASI
20/03/2023,459.89,USD/NGN
20/03/2023,612.27,S&P/FMDQ SBI
20/03/2023,"54,888.48",NGX ASI
21/03/2023,459.92,USD/NGN
21/03/2023,614.4,S&P/FMDQ SBI
21/03/2023,"54,904.68",NGX ASI
22/03/2023,459.95,USD/NGN
22/03/2023,615.61,S&P/FMDQ SBI
22/03/2023,"54,936.11",NGX ASI
23/03/2023,459.98,USD/NGN
23/03/2023,616.19,S&P/FMDQ SBI
23/03/2023,"54,924.08",NGX ASI
24/03/2023,459.98,USD/NGN
24/03/2023,616.41,S&P/FMDQ SBI
24/03/2023,"54,892.53",NGX ASI
27/03/2023,459.9,USD/NGN
27/03/2023,617.08,S&P/FMDQ SBI
27/03/2023,"53,750.77",NGX ASI
28/03/2023,459.85,USD/NGN
28/03/2023,617.3,S&P/FMDQ SBI
28/03/2023,"53,498.27",NGX ASI
29/03/2023,459.82,USD/NGN
29/03/2023,615.43,S&P/FMDQ SBI
29/03/2023,"53,603.80",NGX ASI
30/03/2023,459.85,USD/NGN
30/03/2023,614.96,S&P/FMDQ SBI
30/03/2023,"54,413.21",NGX ASI
31/03/2023,459.84,USD/NGN
31/03/2023,611.76,S&P/FMDQ SBI
31/03/2023,"54,857.96",NGX ASI
03/04/2023,459.83,USD/NGN
03/04/2023,611.14,S&P/FMDQ SBI
03/04/2023,"54,190.28",NGX ASI
04/04/2023,459.83,USD/NGN
04/04/2023,610.74,S&P/FMDQ SBI
04/04/2023,"54,082.96",NGX ASI
05/04/2023,459.86,USD/NGN
05/04/2023,610.93,S&P/FMDQ SBI
05/04/2023,"53,018.97",NGX ASI
06/04/2023,459.83,USD/NGN
06/04/2023,610.32,S&P/FMDQ SBI
06/04/2023,"52,994.13",NGX ASI
07/04/2023,459.83,USD/NGN
07/04/2023,610.55,S&P/FMDQ SBI
10/04/2023,459.83,USD/NGN
10/04/2023,611.25,S&P/FMDQ SBI
11/04/2023,459.83,USD/NGN
11/04/2023,611.32,S&P/FMDQ SBI
11/04/2023,"51,952.99",NGX ASI
12/04/2023,459.83,USD/NGN
12/04/2023,610.76,S&P/FMDQ SBI
12/04/2023,"51,953.41",NGX ASI
13/04/2023,459.93,USD/NGN
13/04/2023,611.13,S&P/FMDQ SBI
13/04/2023,"51,944.58",NGX ASI
14/04/2023,459.93,USD/NGN
14/04/2023,611.31,S&P/FMDQ SBI
14/04/2023,"51,903.61",NGX ASI
17/04/2023,459.92,USD/NGN
17/04/2023,612.04,S&P/FMDQ SBI
17/04/2023,"51,120.94",NGX ASI
18/04/2023,459.91,USD/NGN
18/04/2023,611.49,S&P/FMDQ SBI
18/04/2023,"51,134.85",NGX ASI
19/04/2023,460.03,USD/NGN
19/04/2023,611.65,S&P/FMDQ SBI
19/04/2023,"51,209.01",NGX ASI
20/04/2023,460.03,USD/NGN
20/04/2023,611.69,S&P/FMDQ SBI
20/04/2023,"51,355.74",NGX ASI
21/04/2023,460.03,USD/NGN
21/04/2023,612.98,S&P/FMDQ SBI
24/04/2023,460.03,USD/NGN
24/04/2023,612.74,S&P/FMDQ SBI
25/04/2023,460.03,USD/NGN
25/04/2023,613.18,S&P/FMDQ SBI
25/04/2023,"51,681.01",NGX ASI
26/04/2023,459.97,USD/NGN
26/04/2023,615.97,S&P/FMDQ SBI
26/04/2023,"52,097.62",NGX ASI
27/04/2023,459.97,USD/NGN
27/04/2023,616.12,S&P/FMDQ SBI
27/04/2023,"52,235.88",NGX ASI
28/04/2023,459.97,USD/NGN
28/04/2023,617.39,S&P/FMDQ SBI
28/04/2023,"52,403.51",NGX ASI
01/05/2023,459.87,USD/NGN
01/05/2023,617.63,S&P/FMDQ SBI
02/05/2023,459.81,USD/NGN
02/05/2023,618.2,S&P/FMDQ SBI
02/05/2023,"52,299.24",NGX ASI
03/05/2023,459.85,USD/NGN
03/05/2023,618.52,S&P/FMDQ SBI
03/05/2023,"52,207.77",NGX ASI
04/05/2023,459.84,USD/NGN
04/05/2023,617.7,S&P/FMDQ SBI
04/05/2023,"52,290.75",NGX ASI
05/05/2023,459.87,USD/NGN
05/05/2023,617.93,S&P/FMDQ SBI
05/05/2023,"52,466.52",NGX ASI
07/05/2023,460.37,USD/NGN
08/05/2023,460,USD/NGN
08/05/2023,617.68,S&P/FMDQ SBI
08/05/2023,"52,579.52",NGX ASI
09/05/2023,460.5,USD/NGN
09/05/2023,"52,606.51",NGX ASI
10/05/2023,"52,209.31",NGX ASI
11/05/2023,"52,161.24",NGX ASI
12/05/2023,"52,214.62",NGX ASI
1/13/2017,108.87,AFEX ACI
1/13/2020,150.71,AFEX ACI
1/13/2021,337.13,AFEX ACI
1/13/2022,496.91,AFEX ACI
1/14/2019,150.54,AFEX ACI
1/14/2020,150.28,AFEX ACI
1/14/2021,327.44,AFEX ACI
1/14/2022,506.12,AFEX ACI
1/15/2018,123.5,AFEX ACI
1/15/2019,150.54,AFEX ACI
1/15/2020,151.85,AFEX ACI
1/15/2021,327.44,AFEX ACI
1/16/2017,117.19,AFEX ACI
1/16/2018,122.13,AFEX ACI
1/16/2019,150.54,AFEX ACI
1/16/2020,151.16,AFEX ACI
1/17/2017,114.87,AFEX ACI
1/17/2018,124.41,AFEX ACI
1/17/2019,148.46,AFEX ACI
1/17/2020,149.45,AFEX ACI
1/17/2022,506.78,AFEX ACI
1/18/2017,116.85,AFEX ACI
1/18/2018,128.16,AFEX ACI
1/18/2019,150.97,AFEX ACI
1/18/2021,346.7,AFEX ACI
1/18/2022,507.85,AFEX ACI
1/19/2017,116.93,AFEX ACI
1/19/2018,125.44,AFEX ACI
1/19/2021,356.91,AFEX ACI
1/19/2022,506.17,AFEX ACI
1/20/2017,117.76,AFEX ACI
1/20/2020,150.56,AFEX ACI
1/20/2021,355.83,AFEX ACI
1/20/2022,503.35,AFEX ACI
1/21/2019,146.56,AFEX ACI
1/21/2020,149.36,AFEX ACI
1/21/2021,349.49,AFEX ACI
1/21/2022,509.53,AFEX ACI
1/22/2018,127.94,AFEX ACI
1/22/2019,149.54,AFEX ACI
1/22/2020,150.09,AFEX ACI
1/22/2021,331.47,AFEX ACI
1/23/2017,116.97,AFEX ACI
1/23/2018,124.41,AFEX ACI
1/23/2019,150.54,AFEX ACI
1/23/2020,151.61,AFEX ACI
1/24/2017,118.23,AFEX ACI
1/24/2018,128.43,AFEX ACI
1/24/2019,150.54,AFEX ACI
1/24/2020,151.02,AFEX ACI
1/24/2022,489.54,AFEX ACI
1/25/2017,117.77,AFEX ACI
1/25/2018,124.58,AFEX ACI
1/25/2019,150.54,AFEX ACI
1/25/2021,331.47,AFEX ACI
1/25/2022,484.98,AFEX ACI
1/26/2017,118.57,AFEX ACI
1/26/2018,126.97,AFEX ACI
1/26/2021,331.47,AFEX ACI
1/26/2022,504.83,AFEX ACI
1/27/2017,114.08,AFEX ACI
1/27/2020,151.15,AFEX ACI
1/27/2021,350.28,AFEX ACI
1/27/2022,506.3,AFEX ACI
1/28/2019,150.77,AFEX ACI
1/28/2020,152.29,AFEX ACI
1/28/2021,350.28,AFEX ACI
1/28/2022,503.99,AFEX ACI
1/29/2018,126.06,AFEX ACI
1/29/2019,150.54,AFEX ACI
1/29/2020,151.66,AFEX ACI
1/29/2021,354.52,AFEX ACI
1/30/2017,113.55,AFEX ACI
1/30/2018,125.27,AFEX ACI
1/30/2019,149.11,AFEX ACI
1/30/2020,152.16,AFEX ACI
1/31/2017,114.95,AFEX ACI
1/31/2018,125.19,AFEX ACI
1/31/2019,151.53,AFEX ACI
1/31/2020,151.22,AFEX ACI
1/31/2022,505.59,AFEX ACI
10/13/2017,117.24,AFEX ACI
10/13/2020,259.69,AFEX ACI
10/13/2021,430.37,AFEX ACI
10/13/2022,455.71,AFEX ACI
10/14/2019,144.23,AFEX ACI
10/14/2020,259.69,AFEX ACI
10/14/2021,430.37,AFEX ACI
10/14/2022,455.71,AFEX ACI
10/15/2018,133.56,AFEX ACI
10/15/2019,144.23,AFEX ACI
10/15/2020,259.69,AFEX ACI
10/15/2021,430.37,AFEX ACI
10/16/2017,117.24,AFEX ACI
10/16/2018,133.56,AFEX ACI
10/16/2019,144.23,AFEX ACI
10/16/2020,259.69,AFEX ACI
10/17/2017,117.24,AFEX ACI
10/17/2018,133.56,AFEX ACI
10/17/2019,144.23,AFEX ACI
10/17/2022,455.71,AFEX ACI
10/18/2017,117.24,AFEX ACI
10/18/2018,133.56,AFEX ACI
10/18/2019,144.23,AFEX ACI
10/18/2021,430.37,AFEX ACI
10/18/2022,455.71,AFEX ACI
10/19/2017,117.24,AFEX ACI
10/19/2018,133.56,AFEX ACI
10/19/2020,259.69,AFEX ACI
10/19/2021,430.37,AFEX ACI
10/19/2022,455.71,AFEX ACI
10/20/2017,117.24,AFEX ACI
10/20/2020,259.69,AFEX ACI
10/20/2021,430.37,AFEX ACI
10/20/2022,455.71,AFEX ACI
10/21/2019,144.23,AFEX ACI
10/21/2020,259.69,AFEX ACI
10/21/2021,430.37,AFEX ACI
10/21/2022,455.71,AFEX ACI
10/22/2018,133.56,AFEX ACI
10/22/2019,144.23,AFEX ACI
10/22/2020,259.69,AFEX ACI
10/22/2021,430.37,AFEX ACI
10/23/2017,117.24,AFEX ACI
10/23/2018,133.56,AFEX ACI
10/23/2019,144.23,AFEX ACI
10/23/2020,259.69,AFEX ACI
10/24/2017,117.24,AFEX ACI
10/24/2018,133.56,AFEX ACI
10/24/2019,144.23,AFEX ACI
10/24/2022,455.71,AFEX ACI
10/25/2017,117.24,AFEX ACI
10/25/2018,133.56,AFEX ACI
10/25/2019,144.23,AFEX ACI
10/25/2021,430.37,AFEX ACI
10/25/2022,455.71,AFEX ACI
10/26/2017,117.24,AFEX ACI
10/26/2018,133.56,AFEX ACI
10/26/2020,259.69,AFEX ACI
10/26/2021,430.37,AFEX ACI
10/26/2022,455.71,AFEX ACI
10/27/2017,117.24,AFEX ACI
10/27/2020,259.69,AFEX ACI
10/27/2021,430.37,AFEX ACI
10/27/2022,455.71,AFEX ACI
10/28/2019,144.23,AFEX ACI
10/28/2020,259.69,AFEX ACI
10/28/2021,430.37,AFEX ACI
10/28/2022,455.71,AFEX ACI
10/29/2018,133.56,AFEX ACI
10/29/2019,144.23,AFEX ACI
10/29/2020,259.69,AFEX ACI
10/29/2021,430.37,AFEX ACI
10/30/2017,117.24,AFEX ACI
10/30/2018,133.56,AFEX ACI
10/30/2019,144.23,AFEX ACI
10/30/2020,259.69,AFEX ACI
10/31/2017,117.24,AFEX ACI
10/31/2018,133.56,AFEX ACI
10/31/2019,144.23,AFEX ACI
10/31/2022,455.71,AFEX ACI
11/13/2017,117.24,AFEX ACI
11/13/2018,133.56,AFEX ACI
11/13/2019,144.23,AFEX ACI
11/13/2020,259.69,AFEX ACI
11/14/2017,117.24,AFEX ACI
11/14/2018,133.56,AFEX ACI
11/14/2019,144.23,AFEX ACI
11/14/2022,455.71,AFEX ACI
11/15/2017,117.24,AFEX ACI
11/15/2018,133.56,AFEX ACI
11/15/2019,144.23,AFEX ACI
11/15/2021,430.37,AFEX ACI
11/15/2022,455.71,AFEX ACI
11/16/2017,117.24,AFEX ACI
11/16/2018,133.56,AFEX ACI
11/16/2020,259.69,AFEX ACI
11/16/2021,430.37,AFEX ACI
11/16/2022,455.71,AFEX ACI
11/17/2017,117.24,AFEX ACI
11/17/2020,259.69,AFEX ACI
11/17/2021,430.37,AFEX ACI
11/17/2022,455.71,AFEX ACI
11/18/2019,144.23,AFEX ACI
11/18/2020,259.69,AFEX ACI
11/18/2021,430.37,AFEX ACI
11/18/2022,455.71,AFEX ACI
11/19/2018,133.56,AFEX ACI
11/19/2019,144.23,AFEX ACI
11/19/2020,259.69,AFEX ACI
11/19/2021,430.37,AFEX ACI
11/20/2017,117.24,AFEX ACI
11/20/2018,133.56,AFEX ACI
11/20/2019,144.23,AFEX ACI
11/20/2020,259.69,AFEX ACI
11/21/2017,117.24,AFEX ACI
11/21/2018,133.56,AFEX ACI
11/21/2019,144.23,AFEX ACI
11/21/2022,455.71,AFEX ACI
11/22/2017,117.24,AFEX ACI
11/22/2018,133.56,AFEX ACI
11/22/2019,144.23,AFEX ACI
11/22/2021,430.37,AFEX ACI
11/22/2022,455.71,AFEX ACI
11/23/2017,117.24,AFEX ACI
11/23/2018,133.56,AFEX ACI
11/23/2020,259.69,AFEX ACI
11/23/2021,430.37,AFEX ACI
11/23/2022,455.71,AFEX ACI
11/24/2017,117.24,AFEX ACI
11/24/2020,259.69,AFEX ACI
11/24/2021,430.37,AFEX ACI
11/24/2022,455.71,AFEX ACI
11/25/2019,144.23,AFEX ACI
11/25/2020,259.69,AFEX ACI
11/25/2021,430.37,AFEX ACI
11/25/2022,455.71,AFEX ACI
11/26/2018,133.56,AFEX ACI
11/26/2019,144.23,AFEX ACI
11/26/2020,259.69,AFEX ACI
11/26/2021,430.37,AFEX ACI
11/27/2017,117.24,AFEX ACI
11/27/2018,133.56,AFEX ACI
11/27/2019,144.23,AFEX ACI
11/27/2020,259.69,AFEX ACI
11/28/2017,117.24,AFEX ACI
11/28/2018,133.56,AFEX ACI
11/28/2019,144.23,AFEX ACI
11/29/2017,117.24,AFEX ACI
11/29/2018,133.56,AFEX ACI
11/29/2019,144.23,AFEX ACI
11/29/2021,430.37,AFEX ACI
11/30/2017,117.24,AFEX ACI
11/30/2018,133.56,AFEX ACI
11/30/2020,259.69,AFEX ACI
11/30/2021,430.37,AFEX ACI
12/13/2016,101.02,AFEX ACI
12/13/2017,120.77,AFEX ACI
12/13/2018,151.56,AFEX ACI
12/13/2019,153.9,AFEX ACI
12/13/2021,439.47,AFEX ACI
12/14/2016,101.55,AFEX ACI
12/14/2017,119.9,AFEX ACI
12/14/2018,152.39,AFEX ACI
12/14/2020,298.08,AFEX ACI
12/14/2021,447.71,AFEX ACI
12/15/2016,101.44,AFEX ACI
12/15/2017,120.95,AFEX ACI
12/15/2020,297.81,AFEX ACI
12/15/2021,447.9,AFEX ACI
12/16/2016,101.23,AFEX ACI
12/16/2019,153.47,AFEX ACI
12/16/2020,301.73,AFEX ACI
12/16/2021,493.28,AFEX ACI
12/17/2018,152.97,AFEX ACI
12/17/2019,153.6,AFEX ACI
12/17/2020,307.13,AFEX ACI
12/17/2021,498.32,AFEX ACI
12/18/2017,123.8,AFEX ACI
12/18/2018,149.65,AFEX ACI
12/18/2019,152.75,AFEX ACI
12/18/2020,272.06,AFEX ACI
12/19/2016,100.46,AFEX ACI
12/19/2017,119.34,AFEX ACI
12/19/2018,149.88,AFEX ACI
12/19/2019,153.35,AFEX ACI
12/20/2016,102.47,AFEX ACI
12/20/2017,118.88,AFEX ACI
12/20/2018,147.68,AFEX ACI
12/20/2019,151.5,AFEX ACI
12/20/2021,449.88,AFEX ACI
12/21/2016,100.54,AFEX ACI
12/21/2017,119.4,AFEX ACI
12/21/2018,147.68,AFEX ACI
12/21/2020,270.85,AFEX ACI
12/21/2021,450.74,AFEX ACI
12/22/2016,104.92,AFEX ACI
12/22/2017,119.4,AFEX ACI
12/22/2020,282.85,AFEX ACI
12/22/2021,450.74,AFEX ACI
12/23/2016,97.56,AFEX ACI
12/23/2019,150.38,AFEX ACI
12/23/2020,297.33,AFEX ACI
12/23/2021,451.33,AFEX ACI
12/24/2018,147.68,AFEX ACI
12/24/2019,153.53,AFEX ACI
12/24/2020,288.21,AFEX ACI
12/24/2021,451.99,AFEX ACI
12/25/2017,121.22,AFEX ACI
12/25/2018,147.68,AFEX ACI
12/25/2019,153.53,AFEX ACI
12/25/2020,288.21,AFEX ACI
12/26/2016,99.4,AFEX ACI
12/26/2017,122.16,AFEX ACI
12/26/2018,147.68,AFEX ACI
12/26/2019,152.94,AFEX ACI
12/27/2016,100.18,AFEX ACI
12/27/2017,118.72,AFEX ACI
12/27/2018,147.68,AFEX ACI
12/27/2019,151.12,AFEX ACI
12/27/2021,448.78,AFEX ACI
12/28/2016,101.28,AFEX ACI
12/28/2017,117.82,AFEX ACI
12/28/2018,148.51,AFEX ACI
12/28/2020,288.21,AFEX ACI
12/28/2021,448.78,AFEX ACI
12/29/2016,103.1,AFEX ACI
12/29/2017,123.85,AFEX ACI
12/29/2020,288.21,AFEX ACI
12/29/2021,456.92,AFEX ACI
12/30/2016,103.58,AFEX ACI
12/30/2019,153.71,AFEX ACI
12/30/2020,288.21,AFEX ACI
12/30/2021,460.97,AFEX ACI
12/31/2018,148.51,AFEX ACI
12/31/2019,154.74,AFEX ACI
12/31/2020,299.71,AFEX ACI
12/31/2021,460.97,AFEX ACI
2/13/2017,118.5,AFEX ACI
2/13/2018,125.75,AFEX ACI
2/13/2019,145.52,AFEX ACI
2/13/2020,146.45,AFEX ACI
2/14/2017,117.93,AFEX ACI
2/14/2018,125.94,AFEX ACI
2/14/2019,145.91,AFEX ACI
2/14/2020,146.51,AFEX ACI
2/14/2022,494.77,AFEX ACI
2/15/2017,117.38,AFEX ACI
2/15/2018,125.99,AFEX ACI
2/15/2019,145.91,AFEX ACI
2/15/2021,361.44,AFEX ACI
2/15/2022,501.47,AFEX ACI
2/16/2017,114.87,AFEX ACI
2/16/2018,129.26,AFEX ACI
2/16/2021,360.55,AFEX ACI
2/16/2022,497.25,AFEX ACI
2/17/2017,115.26,AFEX ACI
2/17/2020,145.88,AFEX ACI
2/17/2021,370.17,AFEX ACI
2/17/2022,498.39,AFEX ACI
2/18/2019,147.52,AFEX ACI
2/18/2020,146.51,AFEX ACI
2/18/2021,364.32,AFEX ACI
2/18/2022,479.73,AFEX ACI
2/19/2018,125.82,AFEX ACI
2/19/2019,147.52,AFEX ACI
2/19/2020,144.54,AFEX ACI
2/19/2021,384.58,AFEX ACI
2/20/2017,112.28,AFEX ACI
2/20/2018,127.11,AFEX ACI
2/20/2019,145.62,AFEX ACI
2/20/2020,146.46,AFEX ACI
2/21/2017,119.61,AFEX ACI
2/21/2018,129.27,AFEX ACI
2/21/2019,145.62,AFEX ACI
2/21/2020,146.72,AFEX ACI
2/21/2022,481.87,AFEX ACI
2/22/2017,113.59,AFEX ACI
2/22/2018,128.7,AFEX ACI
2/22/2019,145.62,AFEX ACI
2/22/2021,363.87,AFEX ACI
2/22/2022,488.37,AFEX ACI
2/23/2017,113.25,AFEX ACI
2/23/2018,128.64,AFEX ACI
2/23/2021,386.83,AFEX ACI
2/23/2022,485.07,AFEX ACI
2/24/2017,112.93,AFEX ACI
2/24/2020,146.72,AFEX ACI
2/24/2021,379.36,AFEX ACI
2/24/2022,485.07,AFEX ACI
2/25/2019,145.62,AFEX ACI
2/25/2020,146.39,AFEX ACI
2/25/2021,386.51,AFEX ACI
2/25/2022,488.37,AFEX ACI
2/26/2018,126.94,AFEX ACI
2/26/2019,145.08,AFEX ACI
2/26/2020,145.2,AFEX ACI
2/26/2021,376.77,AFEX ACI
2/27/2017,115.02,AFEX ACI
2/27/2018,128.7,AFEX ACI
2/27/2019,145.08,AFEX ACI
2/27/2020,146.58,AFEX ACI
2/28/2017,109.59,AFEX ACI
2/28/2018,128.39,AFEX ACI
2/28/2019,145.08,AFEX ACI
2/28/2020,146.39,AFEX ACI
2/28/2022,481.02,AFEX ACI
3/13/2017,114.63,AFEX ACI
3/13/2018,123.93,AFEX ACI
3/13/2019,150.42,AFEX ACI
3/13/2020,144.17,AFEX ACI
